,date,open,high,low,close,flag,EMA1,EMA2,EMA3,EMA4,smalemadifference,longemadifference
977,2024-05-03 13:59:00+05:30,328.2,328.85,326.5,326.5,15,327.18267427083345,325.4821101043119,323.77157841561734,326.3147465656301,1.7005641665215308,-2.543168150012775
978,2024-05-03 14:00:00+05:30,329.1,330.4,327.0,327.0,35,327.0913371354167,325.91579293165137,324.07904713793954,326.35895646462177,1.1755442037653552,-2.2799093266822297
979,2024-05-03 14:01:00+05:30,324.0,325.0,321.7,321.7,3,324.39566856770836,324.71128066546527,323.8524712200405,326.0583786281946,-0.3156120977569117,-2.2059074081540757
980,2024-05-03 14:02:00+05:30,321.7,324.0,321.7,324.0,19,324.19783428385415,324.50805761818947,323.86652158003665,325.92558000702076,-0.3102233343353191,-2.059058426984109
981,2024-05-03 14:03:00+05:30,329.05,329.15,329.05,329.05,40,326.6239171419271,325.80575544156386,324.36018619146176,326.1271554904388,0.8181617003632482,-1.766969298977017
982,2024-05-03 14:04:00+05:30,328.55,328.55,323.6,325.2,6,325.9119585709635,325.63268245825986,324.4401684589416,326.0673390071847,0.2792761127036556,-1.6271705482431003
983,2024-05-03 14:05:00+05:30,326.0,331.35,326.0,331.35,24,328.63097928548177,327.26620175589994,325.09824765332814,326.4081558454309,1.3647775295818292,-1.3099081921027391
984,2024-05-03 14:06:00+05:30,332.3,334.0,332.3,334.0,13,331.3154896427409,329.1901441113571,325.9460335911064,326.8979522424999,2.1253455313838003,-0.9519186513934983
985,2024-05-03 14:07:00+05:30,334.7,335.5,328.5,328.5,62,329.90774482137044,328.99296007954075,326.1892684871915,327.00131016233865,0.9147847418296919,-0.8120416751471566
986,2024-05-03 14:08:00+05:30,332.3,334.65,330.0,330.0,13,329.9538724106852,329.28068577110054,326.55219529793516,327.194774022833,0.673186639584685,-0.6425787248978168
987,2024-05-03 14:09:00+05:30,328.9,330.0,328.4,328.9,12,329.4269362053426,329.17191840792896,326.7757957457509,327.30478860200503,0.25501779741364317,-0.528992856254149
988,2024-05-03 14:10:00+05:30,327.85,330.0,324.7,330.0,7,329.7134681026713,329.4085131485207,327.08286281758416,327.47867320832734,0.3049549541506167,-0.39581039074317914
989,2024-05-03 14:11:00+05:30,331.0,333.2,330.0,333.2,65,331.4567340513356,330.4917951060862,327.6654473111476,327.8477910658546,0.9649389452494006,-0.1823437547070057
990,2024-05-03 14:12:00+05:30,336.0,336.8,334.8,335.9,13,333.6783670256678,332.03699650434726,328.4496904243716,328.3672884164447,1.641370521320539,0.08240200792693031
991,2024-05-03 14:13:00+05:30,337.95,339.35,334.0,334.0,49,333.83918351283387,332.59785464596234,328.9782913363362,328.7306891637709,1.2413288668715268,0.2476021725653368
992,2024-05-03 14:14:00+05:30,335.05,340.65,335.0,336.45,32,335.14459175641696,333.69846760425884,329.68988263763754,329.22870921772113,1.44612415215812,0.46117341991640615
993,2024-05-03 14:15:00+05:30,335.1,338.8,335.1,336.85,64,335.9972958782085,334.59890543161345,330.3717985769102,329.72040539722303,1.3983904465950445,0.6513931796871475
994,2024-05-03 14:16:00+05:30,342.0,345.0,341.0,345.0,34,340.4986479391042,337.57064673686676,331.76496061720445,330.7061856941764,2.9280012022374535,1.0587749230280679
995,2024-05-03 14:17:00+05:30,345.6,350.0,345.1,349.2,163,344.8493239695521,340.89331909776195,333.4254405584231,331.8993350042295,3.956004871790128,1.5261055541935775
996,2024-05-03 14:18:00+05:30,349.4,351.35,343.95,345.0,70,344.92466198477604,342.0666564984014,334.52777955285893,332.74453919750505,2.8580054863746227,1.7832403553538825
997,2024-05-03 14:19:00+05:30,342.05,342.05,337.45,337.45,21,341.187330992388,340.7476117845724,334.80608626211045,333.04811731379505,0.4397192078155854,1.7579689483154084
998,2024-05-03 14:20:00+05:30,332.0,333.0,328.0,329.2,29,335.193665496194,337.44829413183743,334.2721732847666,332.799851680647,-2.254628635643428,1.4723216041195997
999,2024-05-03 14:21:00+05:30,337.5,337.5,337.5,337.5,1,336.346832748097,337.46306723702673,334.5795853528841,333.1030870560891,-1.1162344889297628,1.4764982967950004
1000,2024-05-03 14:22:00+05:30,331.7,331.7,329.1,330.0,4,333.1734163740485,335.33076231216194,334.1434343668952,332.90288789118017,-2.157345938113451,1.240546475715007
1001,2024-05-03 14:23:00+05:30,336.85,336.85,334.75,334.75,26,333.9617081870242,335.1648302229728,334.20120252242896,333.0220564143299,-1.2031220359485815,1.1791461080990757
1002,2024-05-03 14:24:00+05:30,332.55,332.55,332.55,332.55,1,333.2558540935121,334.41773587355203,334.0439451393405,332.99160116179246,-1.1618817800399484,1.0523439775480483
1003,2024-05-03 14:25:00+05:30,330.0,330.0,327.45,328.0,9,330.62792704675604,332.5840970525372,333.4683313165462,332.66956237716073,-1.9561700057811322,0.798768939385468
1004,2024-05-03 14:26:00+05:30,326.7,326.7,325.0,325.0,15,327.813963523378,330.4172121803837,332.66182357211324,332.1747519012149,-2.603248657005679,0.4870716708983309
1005,2024-05-03 14:27:00+05:30,322.55,328.0,322.55,328.0,9,327.906981761689,329.72658012884546,332.21784037476914,331.9054130688785,-1.819598367156459,0.31242730589065104
1006,2024-05-03 14:28:00+05:30,331.65,336.0,331.65,335.95,26,331.9284908808445,331.50470009203246,332.5732841486007,332.1663541612089,0.4237907888120276,0.4069299873917771
1007,2024-05-03 14:29:00+05:30,337.05,339.5,335.65,335.65,25,333.78924544042223,332.6890714943089,332.8663047058768,332.39110550564703,1.1001739461133297,0.4751992002297811
1008,2024-05-03 14:30:00+05:30,338.35,340.2,336.95,339.6,99,336.6946227202111,334.66362249593493,333.50760901960285,332.8561954730247,2.0310002242761698,0.6514135465781692
1009,2024-05-03 14:31:00+05:30,343.0,343.0,337.0,337.0,21,336.84731136010555,335.3311589256678,333.84021768440255,333.1235377005715,1.5161524344377426,0.7166799838310567
1010,2024-05-03 14:32:00+05:30,339.0,339.65,336.2,336.2,16,336.5236556800528,335.57939923261983,334.0649588573166,333.32201913924433,0.9442564474329629,0.7429397180722503
1011,2024-05-03 14:33:00+05:30,337.35,340.6,337.35,340.6,13,338.5618278400264,337.01385659472845,334.68734372804835,333.7915662915512,1.5479712452979584,0.8957774364971556
1012,2024-05-03 14:34:00+05:30,341.15,343.7,340.35,343.7,9,341.1309139200132,338.9241832819489,335.54569194442473,334.4308200791931,2.2067306380643004,1.1148718652316347
1013,2024-05-03 14:35:00+05:30,347.5,347.5,343.1,344.3,64,342.7154569600066,340.4601309156778,336.3794355687652,335.06754136440645,2.255326044328797,1.3118942043587367
1014,2024-05-03 14:36:00+05:30,347.2,347.3,344.0,344.0,5,343.3577284800033,341.47152208262696,337.10520360983514,335.6438290183157,1.886206397376327,1.4613745915194158
1015,2024-05-03 14:37:00+05:30,350.0,350.15,348.0,349.25,44,346.30386424000164,343.69394434473355,338.26185088508896,336.5216465010051,2.609919895268092,1.7402043840838815
1016,2024-05-03 14:38:00+05:30,350.8,354.2,348.1,351.3,36,348.80193212000086,345.8671031033811,339.5035793722233,337.4750886622306,2.9348290166197444,2.0284907099927523
1017,2024-05-03 14:39:00+05:30,355.0,358.05,355.0,355.0,90,351.9009660600004,348.4765022167008,340.9794289558211,338.605728103377,3.424463843299634,2.3737008524441308
1018,2024-05-03 14:40:00+05:30,354.05,357.3,354.05,356.0,14,353.9504830300002,350.6260730119291,342.4099595314572,339.7279391934817,3.3244100180710916,2.68202033797553
1019,2024-05-03 14:41:00+05:30,346.15,348.85,343.75,348.6,9,351.2752415150001,350.0471950085208,342.9994871951279,340.3003302132571,1.228046506479302,2.6991569818708285
1020,2024-05-03 14:42:00+05:30,351.35,359.0,351.35,356.75,33,354.01262075750003,351.9622821489435,344.309059843211,341.36159923175666,2.050338608556558,2.9474606114543462
1021,2024-05-03 14:43:00+05:30,358.1,360.0,357.0,360.0,88,357.00631037875,354.25877296353104,345.8034350962385,342.5640767006756,2.7475374152189715,3.239358395562874
1022,2024-05-03 14:44:00+05:30,356.6,356.95,356.45,356.95,4,356.978155189375,355.02769497395076,346.8650127061206,343.492200784503,1.9504602154242434,3.372811921617597
1023,2024-05-03 14:45:00+05:30,357.25,357.8,349.75,349.75,52,353.3640775946875,353.5197821242505,347.13977340077577,343.89592976614796,-0.1557045295630246,3.243843634627808
1024,2024-05-03 14:46:00+05:30,349.75,352.45,349.6,350.7,18,352.0320387973437,352.7141300887504,347.47884260070185,344.3349020392997,-0.6820912914066639,3.1439405614021325
1025,2024-05-03 14:47:00+05:30,351.7,351.7,351.55,351.55,3,351.7910193986719,352.3815214919646,347.8665718768255,344.8003922303127,-0.5905020932926845,3.0661796465128077
1026,2024-05-03 14:48:00+05:30,354.0,354.0,350.0,350.05,38,350.920509699336,351.7153724942604,348.07451741236594,345.1390766025506,-0.7948627949244269,2.9354408098153613
1027,2024-05-03 14:49:00+05:30,349.3,352.4,345.0,352.4,54,351.660254849668,351.91098035304316,348.4864681349978,345.6075232733538,-0.25072550337517896,2.8789448616439586
1028,2024-05-03 14:50:00+05:30,352.3,352.3,346.7,347.6,12,349.630127424834,350.67927168074516,348.4020425983313,345.7360701589439,-1.0491442559111874,2.665972439387417
1029,2024-05-03 14:51:00+05:30,350.75,350.75,348.5,348.5,8,349.065063712417,350.0566226291037,348.41137187468075,345.9143882132056,-0.9915589166866994,2.4969836614751557
1030,2024-05-03 14:52:00+05:30,350.35,350.35,343.0,343.0,9,346.0325318562085,348.04044473507406,347.89600312471117,345.72636316719235,-2.007912878865568,2.169639957518825
1031,2024-05-03 14:53:00+05:30,348.0,348.0,348.0,348.0,3,347.01626592810425,348.02888909648146,347.9059075890244,345.87304941447024,-1.0126231683772176,2.0328581745541783
1032,2024-05-03 14:54:00+05:30,347.4,347.4,345.05,345.05,2,346.03313296405213,347.1777779260582,347.6339163900697,345.81994945224636,-1.1446449620060548,1.813966937823352
1033,2024-05-03 14:55:00+05:30,345.05,349.45,345.05,349.45,2,347.7415664820261,347.82698423289867,347.8068767338726,346.0541462617789,-0.08541775087257975,1.752730472093731
1034,2024-05-03 14:56:00+05:30,348.6,348.6,348.6,348.6,16,348.17078324101305,348.04784588064194,347.88241228302763,346.21839489005123,0.12293736037111103,1.6640173929764046
1035,2024-05-03 14:57:00+05:30,351.05,351.05,350.95,350.95,3,349.5603916205065,348.8770327718871,348.17456349416784,346.5236597358544,0.6833588486193776,1.6509037583134614
1036,2024-05-03 14:58:00+05:30,355.0,355.3,350.65,352.0,28,350.78019581025325,349.7693091227765,348.53889078043755,346.87697201096057,1.0108866874767273,1.6619187694769835
1037,2024-05-03 14:59:00+05:30,358.0,358.0,357.95,358.0,9,354.3900979051266,352.1209350876975,349.43994880134824,347.59458671993093,2.2691628174291054,1.8453620814173064
1038,2024-05-03 15:00:00+05:30,360.0,360.0,350.35,355.05,52,354.7200489525633,352.95781077692675,349.9742393916961,348.07558112509673,1.7622381756365257,1.898658266599341
1039,2024-05-03 15:01:00+05:30,359.2,359.2,359.05,359.2,8,356.96002447628166,354.74129341209056,350.8528832591536,348.7932855686389,2.218731064191104,2.0595976905146927
1040,2024-05-03 15:02:00+05:30,361.0,364.0,359.25,361.15,43,359.0550122381408,356.57235243720754,351.8335610439961,349.5904929513074,2.482659800933277,2.243068092688702
1041,2024-05-03 15:03:00+05:30,362.25,362.35,353.25,353.25,27,356.1525061190704,355.6231088837196,351.9684599921869,349.8265901802553,0.529397235350757,2.141869811931599
1042,2024-05-03 15:04:00+05:30,355.55,361.95,355.55,361.95,6,359.05125305953516,357.4307920597997,352.9190828500739,350.60874565249696,1.6204609997354282,2.310337197576928
1043,2024-05-03 15:05:00+05:30,361.95,361.95,358.05,358.05,10,358.55062652976756,357.60770861414267,353.40774162625735,351.08882657814235,0.9429179156248892,2.3189150481150023
1044,2024-05-03 15:06:00+05:30,363.0,363.0,362.8,362.8,4,360.6753132648838,359.09122043867336,354.30224242375664,351.8443861537461,1.5840928262104512,2.457856270010552
1045,2024-05-03 15:07:00+05:30,360.5,361.9,357.0,357.0,13,358.8376566324419,358.4937288847667,354.5591717167322,352.1770064018915,0.3439277476751954,2.3821653148406767
1046,2024-05-03 15:08:00+05:30,357.3,357.3,355.0,355.0,100,356.9188283162209,357.4955206319762,354.60115536275765,352.3591350211243,-0.576692315755281,2.2420203416333493
1047,2024-05-03 15:09:00+05:30,355.0,357.55,355.0,357.55,4,357.23441415811044,357.5110861656973,354.8819977091617,352.6940295358905,-0.2766720075868534,2.1879681732712015
1048,2024-05-03 15:10:00+05:30,358.35,360.9,358.3,358.3,56,357.7672070790552,357.7364901183552,355.2075217368606,353.05570504970404,0.030716960699976426,2.151816687156554
1049,2024-05-03 15:11:00+05:30,358.3,360.15,358.3,360.15,20,358.9586035395276,358.4260643702537,355.6782339523977,353.5134014981103,0.532539169273889,2.1648324542874207
1050,2024-05-03 15:12:00+05:30,362.0,362.2,362.0,362.1,48,360.52930176976383,359.47576026446694,356.289830718836,354.0673755950064,1.0535415052968915,2.2224551238296044
1051,2024-05-03 15:13:00+05:30,363.0,366.95,362.35,366.95,93,363.73965088488194,361.6112573317621,357.30508493608977,354.89851265339314,2.1283935531198495,2.4065722826966294
1052,2024-05-03 15:14:00+05:30,366.55,369.75,366.2,369.75,20,366.74482544244097,363.9366123798301,358.4903149421765,355.8566731273678,2.808213062610889,2.6336418148086977
1053,2024-05-03 15:15:00+05:30,369.75,371.8,368.0,368.0,55,367.3724127212205,365.09758027130715,359.3959992333978,356.64011357076345,2.274832449913333,2.7558856626343413
1054,2024-05-03 15:16:00+05:30,370.0,371.5,370.0,371.5,18,369.43620636061024,366.9268430509337,360.54876121116945,357.5988159210368,2.50936330967653,2.949945290132632
1055,2024-05-03 15:17:00+05:30,372.0,374.2,370.9,371.6,23,370.51810318030516,368.26203075066695,361.60126014343905,358.50211811967966,2.256072429638209,3.0991420237593843
1056,2024-05-03 15:18:00+05:30,371.6,371.6,362.75,364.8,57,367.65905159015256,367.27287910761925,361.9059020345401,358.9084330797004,0.38617248253331127,2.9974689548396896
1057,2024-05-03 15:19:00+05:30,364.15,365.0,362.25,363.75,28,365.7045257950763,366.266342219728,362.08153041220294,359.22079223584876,-0.5618164246517381,2.8607381763541753
1058,2024-05-03 15:21:00+05:30,364.25,365.0,364.25,365.0,3,365.35226289753814,365.90453015694857,362.35947989675503,359.593644349665,-0.5522672594104279,2.7658355470900347
1059,2024-05-03 15:22:00+05:30,365.0,365.0,359.3,359.7,22,362.5261314487691,364.13180725496323,362.10619609706407,359.6005060045253,-1.6056758061941423,2.505690092538771
1060,2024-05-03 15:23:00+05:30,358.8,359.05,356.25,356.25,45,359.38806572438455,361.8798623249737,361.54846313543896,359.384344326814,-2.4917966005891685,2.1641188086249485
1061,2024-05-03 15:24:00+05:30,352.85,353.0,352.85,352.85,8,356.1190328621923,359.29990166069547,360.720038074921,358.9627737250841,-3.180868798503184,1.7572643498368734
1062,2024-05-03 15:25:00+05:30,354.3,355.6,353.4,353.4,27,354.75951643109613,357.6142154719254,360.02289159159517,358.6038850976594,-2.854699040829246,1.4190064939357967
1063,2024-05-03 15:26:00+05:30,353.85,353.85,348.1,348.25,80,351.50475821554807,354.9387253370895,358.9016638209671,357.93589251071364,-3.433967121541457,0.9657713102534444
1064,2024-05-03 15:27:00+05:30,349.05,349.6,348.4,348.9,44,350.20237910777405,353.2133752407782,357.9491244094464,357.35293170357085,-3.0109961330041415,0.5961927058755805
1065,2024-05-03 15:28:00+05:30,349.75,349.75,342.8,343.35,13,346.77618955388704,350.39526802912724,356.55873160854674,356.4495167549534,-3.619078475240201,0.10921485359335747
1066,2024-05-03 15:29:00+05:30,343.35,347.5,323.8,347.45,8,347.1130947769435,349.55376287794803,355.6912333601137,355.8689027707629,-2.440668101004519,-0.1776694106491732
1067,2024-05-06 09:15:00+05:30,399.75,408.3,365.0,394.6,102,370.85654738847177,362.4241163413915,359.39683018296006,358.3676832371653,8.432431047080286,1.0291469457947642
1068,2024-05-06 09:16:00+05:30,393.3,396.5,388.45,388.45,22,379.65327369423585,369.8600831009939,362.1637987369639,360.3084778670256,9.793190593241945,1.8553208699382822
1069,2024-05-06 09:17:00+05:30,392.75,395.75,389.6,395.75,19,387.7016368471179,377.25720221499563,365.36248457153874,362.5950276820562,10.444434632122295,2.7674568894825597
1070,2024-05-06 09:19:00+05:30,389.25,391.95,389.25,391.2,17,389.450818423559,381.2408587249969,367.8232003266303,364.44050976708485,8.209959698562102,3.3826905595454377
1071,2024-05-06 09:20:00+05:30,392.8,395.75,387.1,387.15,26,388.3004092117795,382.92918480356917,369.6638479145703,365.90563816920843,5.37122440821031,3.758209745361853
1072,2024-05-06 09:21:00+05:30,387.15,394.55,387.15,394.55,13,391.42520460588975,386.2494177168352,372.0339576369921,367.75366151313045,5.175786889054564,4.28029612386166
1073,2024-05-06 09:22:00+05:30,389.7,389.7,385.8,385.8,11,388.6126023029449,386.1210126548823,373.3450092906119,368.9179414155091,2.491589648062586,4.427067875102807
1074,2024-05-06 09:23:00+05:30,389.0,389.0,383.0,385.0,7,386.80630115147244,385.8007233249159,374.4550084057918,369.9554935822505,1.0055778265565323,4.49951482354129
1075,2024-05-06 09:24:00+05:30,388.8,395.0,388.8,395.0,38,390.9031505757362,388.4290880892256,376.4116742719068,371.5712681898473,2.4740624865106042,4.8404060820595305
1076,2024-05-06 09:25:00+05:30,395.0,404.85,395.0,404.85,194,397.87657528786815,393.12077720658976,379.12008624601094,373.71828314534105,4.755798081278385,5.401803100669895
1077,2024-05-06 09:26:00+05:30,405.4,409.8,403.8,407.2,79,402.53828764393404,397.1434122904212,381.79436374639084,375.87839391015774,5.394875353512816,5.915969836233103
1078,2024-05-06 09:27:00+05:30,404.3,407.6,404.05,407.6,18,405.06914382196703,400.1310087788723,384.25204338959173,377.9249491417605,4.938135043094746,6.327094247831212
1079,2024-05-06 09:28:00+05:30,406.25,410.0,406.25,410.0,57,407.5345719109835,402.9507205563374,386.7042297334401,379.99430726164695,4.583851354646129,6.709922471793163
1080,2024-05-06 09:29:00+05:30,410.5,420.0,410.5,420.0,9,413.76728595549173,407.82194325452673,389.8752554731125,382.57531969637944,5.945342700965,7.299935776733037
1081,2024-05-06 09:30:00+05:30,424.0,425.55,419.5,425.0,88,419.38364297774586,412.72995946751905,393.22046923757796,385.31239584500014,6.653683510226813,7.908073392577819
1082,2024-05-06 09:31:00+05:30,425.6,427.05,420.0,427.05,59,423.21682148887294,416.8213996196565,396.44232931018956,388.00514450016146,6.39542186921642,8.4371848100281
1083,2024-05-06 09:32:00+05:30,425.5,425.5,417.4,417.4,13,420.30841074443646,416.98671401404033,398.43829794731437,389.90158679047363,3.321696730396127,8.536711156840738
1084,2024-05-06 09:33:00+05:30,418.0,421.25,418.0,421.0,36,420.65420537221826,418.13336715288597,400.58703147614153,391.90793602979795,2.5208382193322905,8.679095446343581
1085,2024-05-06 09:34:00+05:30,421.0,423.3,421.0,421.35,16,421.00210268610914,419.0524051092043,402.56445704984236,393.8074240278755,1.949697576904839,8.757033021966834
1086,2024-05-06 09:35:00+05:30,420.1,421.55,416.55,420.0,29,420.50105134305454,419.3231465065745,404.2249849498574,395.49726763898036,1.1779048364800246,8.72771731087704
1087,2024-05-06 09:36:00+05:30,410.0,410.0,402.65,405.65,16,413.07552567152726,415.4165332189818,404.3607006689186,396.15228263001393,-2.3410075474545238,8.208418038904654
1088,2024-05-06 09:37:00+05:30,402.05,402.05,399.25,401.6,23,407.33776283576367,411.4689522992727,404.0977767956882,396.5037482667873,-4.131189463509031,7.594028528900935
1089,2024-05-06 09:38:00+05:30,397.1,397.1,380.25,383.0,16,395.16888141788183,403.33496592805193,402.0884647199084,395.6325387011881,-8.166084510170094,6.455926018720334
1090,2024-05-06 09:39:00+05:30,374.8,378.85,355.0,359.3,67,377.23444070894095,390.75354709146563,398.0133728418219,393.2885039462727,-13.519106382524683,4.72486889554915
1091,2024-05-06 09:40:00+05:30,359.3,359.3,340.3,355.25,114,366.2422203544705,380.60967649390403,393.94067066641026,390.834406917481,-14.367456139433557,3.1062637489292797
1092,2024-05-06 09:41:00+05:30,355.25,356.8,345.1,345.1,74,355.6711101772353,370.46405463850283,389.28917822199026,387.883800019579,-14.792944461267552,1.4053782024112706
1093,2024-05-06 09:42:00+05:30,343.0,350.9,342.8,343.55,53,349.6105550886176,362.7743247417877,384.93306601037216,385.02355485702554,-13.163769653170107,-0.09048884665338619
1094,2024-05-06 09:43:00+05:30,342.0,347.2,340.0,345.15,48,347.3802775443088,357.7388033869912,381.14420258081293,382.45106744689485,-10.358525842682411,-1.3068648660819235
1095,2024-05-06 09:44:00+05:30,345.8,365.7,345.8,365.7,82,356.54013877215436,360.013430990708,379.673326144545,381.3703534180629,-3.473292218553638,-1.6970272735179037
1096,2024-05-06 09:45:00+05:30,368.25,370.4,355.45,359.25,89,357.8950693860772,359.79530785050576,377.72824746411214,379.94323384270405,-1.9002384644285826,-2.2149863785919024
1097,2024-05-06 09:46:00+05:30,355.0,359.35,353.05,359.35,20,358.6225346930386,359.66807703607554,375.9779381818157,378.6146381109167,-1.0455423430369706,-2.6366999291009847
1098,2024-05-06 09:47:00+05:30,359.35,359.35,353.0,355.45,32,357.03626734651925,358.4629121686254,374.0228964502142,377.12014532956726,-1.426644822106141,-3.09724887935306
1099,2024-05-06 09:48:00+05:30,353.3,360.0,353.3,354.6,21,355.81813367325964,357.3592229775895,372.17309678828906,375.6672327276597,-1.541089304329887,-3.494135939370665
1100,2024-05-06 09:49:00+05:30,358.35,358.35,351.2,351.2,15,353.5090668366298,355.5994449839925,370.17565899892816,374.0887015839397,-2.090378147362685,-3.913042585011567
1101,2024-05-06 09:50:00+05:30,351.2,351.2,343.15,343.15,30,348.3295334183149,352.04246070285177,367.60178671331596,372.09265632045975,-3.7129272845368746,-4.490869607143793
1102,2024-05-06 09:51:00+05:30,344.25,352.95,344.25,351.25,18,349.78976670915745,351.81604335917984,366.04447369300016,370.747968815914,-2.026276650022396,-4.703495122913864
1103,2024-05-06 09:52:00+05:30,353.05,356.2,353.05,354.0,7,351.8948833545787,352.4400309708427,364.89738096033346,369.66745469875826,-0.5451476162639892,-4.770073738424799
1104,2024-05-06 09:53:00+05:30,352.3,362.0,351.1,358.25,50,355.07244167728936,354.1000221220305,364.26429705934936,368.93084471819327,0.9724195552588526,-4.6665476588439105
1105,2024-05-06 09:54:00+05:30,357.45,365.0,356.1,365.0,47,360.0362208386447,357.2143015157361,364.334364006078,368.67724183314857,2.8219193229085704,-4.342877827070595
1106,2024-05-06 09:55:00+05:30,365.15,369.0,360.0,361.5,69,360.76811041932234,358.43878679695433,364.0644245769277,368.21419397294545,2.3293236223680083,-4.149769396017746
1107,2024-05-06 09:56:00+05:30,363.05,363.05,363.05,363.05,1,361.9090552096612,359.7562762835388,363.96781271245845,367.88102016823933,2.15277892612238,-3.913207455780878
1108,2024-05-06 09:57:00+05:30,355.05,356.6,352.4,352.4,19,357.1545276048306,357.65448305967055,362.8661162636529,366.88224467351426,-0.49995545483994874,-4.0161284098613805
1109,2024-05-06 09:58:00+05:30,358.0,358.0,358.0,358.0,1,357.5772638024153,357.7532021854789,362.4026766194954,366.30919663006176,-0.17593838306362386,-3.9065200105663394
1110,2024-05-06 09:59:00+05:30,350.1,355.95,350.1,355.25,14,356.4136319012076,357.0380015610564,361.7214693224006,365.59570007328364,-0.6243696598487531,-3.8742307508830436
1111,2024-05-06 10:00:00+05:30,348.05,348.05,343.4,343.4,8,349.9068159506038,353.1414296864688,359.97656748217196,364.16371942339435,-3.2346137358650253,-4.187151941222396
1112,2024-05-06 10:01:00+05:30,349.9,355.15,348.65,352.3,16,351.10340797530193,352.9010212046206,359.2454658172032,363.3983181702722,-1.7976132293186424,-4.152852353069022
1113,2024-05-06 10:02:00+05:30,355.35,355.35,346.85,348.0,17,349.55170398765097,351.50072943187183,358.17446907270767,362.40487828831914,-1.9490254442208652,-4.230409215611473
1114,2024-05-06 10:03:00+05:30,346.95,348.4,344.2,346.75,21,348.1508519938255,350.1433781656227,357.0864243991165,361.3948861406857,-1.9925261717972376,-4.308461741569204
1115,2024-05-06 10:04:00+05:30,346.8,348.55,342.5,348.55,29,348.35042599691275,349.6881272611591,356.27343159920065,360.5661838090286,-1.3377012642463342,-4.292752209827938
1116,2024-05-06 10:05:00+05:30,348.55,348.6,345.4,348.6,13,348.4752129984564,349.37723375797077,355.54262858975295,359.7941719503816,-0.9020207595143575,-4.251543360628659
1117,2024-05-06 10:06:00+05:30,352.6,357.7,348.2,348.2,36,348.3376064992282,349.0408812556934,354.84333062882405,359.0461608568086,-0.7032747564652482,-4.2028302279845775
1118,2024-05-06 10:07:00+05:30,346.4,346.4,337.45,340.0,59,344.1688032496141,346.4577723254953,353.42968009274557,357.8173762854016,-2.288969075881198,-4.387696192656051
1119,2024-05-06 10:08:00+05:30,342.05,342.45,335.95,337.2,38,340.68440162480704,343.81269451821095,351.88399627438883,356.48722297666603,-3.128292893403909,-4.6032267022771975
1120,2024-05-06 10:09:00+05:30,341.3,341.3,341.3,341.3,2,340.99220081240355,343.0947817987221,350.87599662920894,355.50740213946176,-2.1025809863185714,-4.631405510252819
1121,2024-05-06 10:10:00+05:30,338.85,338.85,338.85,338.85,2,339.9211004062018,341.88198699908725,349.73066361690337,354.43273103369006,-1.9608865928854584,-4.70206741678669
1122,2024-05-06 10:11:00+05:30,348.95,350.0,346.15,350.0,27,344.96055020310087,344.20141928506234,349.7563147010078,354.1467483863552,0.7591309180385224,-4.390433685347432
1123,2024-05-06 10:12:00+05:30,351.0,351.0,351.0,351.0,1,347.98027510155043,346.14387091790167,349.87476091995944,353.9437323614291,1.8364041836487672,-4.068971441469671
1124,2024-05-06 10:13:00+05:30,350.6,350.6,350.6,350.6,1,349.2901375507752,347.41705065564406,349.94383130853475,353.72800769294986,1.8730868951311663,-3.7841763844151046
1125,2024-05-06 10:14:00+05:30,349.95,353.0,349.95,353.0,18,351.1450687753876,349.0121790397458,350.2348949934362,353.68103945469505,2.132889735641811,-3.4461444612588252
1126,2024-05-06 10:15:00+05:30,353.1,354.95,348.5,348.5,14,349.8225343876938,348.865842171247,350.06966689882324,353.3467788447148,0.956692216446811,-3.2771119458915337
1127,2024-05-06 10:16:00+05:30,345.0,347.9,344.0,347.9,18,348.86126719384686,348.5898872651764,349.86303195607815,352.995373757959,0.2713799286704557,-3.132341801880841
1128,2024-05-06 10:17:00+05:30,347.9,347.9,347.9,347.9,2,348.3806335969234,348.39277661798315,349.6760765316898,352.66663996712293,-0.012143021059728198,-2.9905634354331596
1129,2024-05-06 10:18:00+05:30,342.35,342.7,337.4,337.45,57,342.91531679846173,345.2662690128451,348.51168829057644,351.68492125956664,-2.350952214383369,-3.1732329689901917
1130,2024-05-06 10:19:00+05:30,342.0,346.35,342.0,346.2,8,344.55765839923083,345.53304929488934,348.29152750099774,351.33105537185264,-0.9753908956585065,-3.039527870854897
1131,2024-05-06 10:20:00+05:30,346.55,346.55,345.6,345.6,7,345.0788291996154,345.55217806777813,348.03519154852177,350.96130986399123,-0.4733488681627023,-2.9261183154694663
1132,2024-05-06 10:21:00+05:30,355.0,358.0,355.0,358.0,45,351.53941459980774,349.1086986198415,348.984220924853,351.4154189050241,2.4307159799662372,-2.4311979801711345
1133,2024-05-06 10:22:00+05:30,359.0,362.2,356.65,360.0,67,355.76970729990387,352.2204990141725,350.03334274153366,351.9692628466355,3.5492082857313676,-1.935920105101843
1134,2024-05-06 10:23:00+05:30,360.35,360.35,354.0,354.0,13,354.88485364995194,352.72892786726607,350.4111196232924,352.1002781468526,2.1559257826858698,-1.6891585235601951
1135,2024-05-06 10:24:00+05:30,352.6,355.0,349.7,355.0,4,354.942426824976,353.3778056194758,350.8481558496455,352.2873569760879,1.5646212055002024,-1.4392011264424127
